Frequency (Hz),RCS (m²)
8473547094.188376,0.0008200797848580132
8523627254.509018,0.0007793194419857532
8573707414.8296585,0.0007392189618249418
8623787575.1503,0.000700033138656913
8673867735.470942,0.0006620092676860968
8723947895.791582,0.0006253852885985156
8774028056.112225,0.0005903879914243443
8824108216.432865,0.0005572313083093775
8874188376.753506,0.0005261147138286944
8924268537.074148,0.0004972217549094336
8974348697.394789,0.00047071872931640925
9024428857.715431,0.00044675352906537537
9074509018.036072,0.00042545466215157014
9124589178.356712,0.00040693046271725867
9174669338.677355,0.0003912684963422267
9224749498.997995,0.00037853516363923383
9274829659.318636,0.0003687755018847385
9324909819.639278,0.00036201318111959285
9374989979.959919,0.00035825068810945907
9425070140.28056,0.000357469688840509
9475150300.601202,0.0003596315579053626
9525230460.921843,0.0003646780612511056
9575310621.242485,0.00037253217734023415
9625390781.563126,0.00038309904082210706
9675470941.883766,0.0003962669923150169
9725551102.204409,0.0004119087178299413
9775631262.52505,0.0004298824616858541
9825711422.845692,0.000450033297422761
9875791583.166332,0.0004721944421547465
9925871743.486973,0.0004961886009596873
9975951903.807615,0.0005218293292117984
10026032064.128256,0.0005489224021662852
10076112224.448896,0.0005772671825434098
10126192384.769539,0.0006066579782787968
10176272545.09018,0.0006368853839607901
10226352705.41082,0.000667737600723875
10276432865.731462,0.0006990017304773356
10326513026.052103,0.0007304650412960278
10376593186.372746,0.0007619162015684505
10426673346.693386,0.000793146481077131
10476753507.014027,0.0008239509175754022
10526833667.33467,0.0008541294476272137
10576913827.65531,0.0008834880005027665
10626993987.975952,0.0009118395537879449
10677074148.296593,0.0009390051490892461
10727154308.617233,0.0009648148658221705
10777234468.937876,0.000989108750586029
10827314629.258516,0.0010117376990813143
10877394789.579157,0.0010325642869475104
10927474949.8998,0.0010514635453209823
10977555110.22044,0.0010683236763661926
11027635270.54108,0.001083046703549457
11077715430.861723,0.0010955490510322825
11127795591.182364,0.0011057620462877435
11177875751.503006,0.0011136323399121267
11227955911.823647,0.001119122236634658
11278036072.144287,0.0011222099317355079
11328116232.46493,0.0011228896474757587
11378196392.78557,0.0011211716647260995
11428276553.106213,0.0011170822457508992
11478356713.426853,0.0011106634450515852
11528436873.747494,0.001101972806282406
11578517034.068136,0.0010910829445006833
11628597194.388777,0.0010780810143754234
11678677354.709417,0.0010630680664204496
11728757515.03006,0.0010461582948053999
11778837675.3507,0.0010274781817915923
11828917835.67134,0.0010071655453004122
11878997995.991983,0.000985368497510608
11929078156.312624,0.0009622443236597935
11979158316.633266,0.0009379582913605708
12029238476.953907,0.0009126824017029891
12079318637.274548,0.0008865940941778642
12129398797.59519,0.0008598749180021936
12179478957.91583,0.0008327091827469043
12229559118.236473,0.0008052826012550613
12279639278.557114,0.0007777809376984375
12329719438.877754,0.0007503886732624718
12379799599.198397,0.0007232877013905371
12429879759.519037,0.0006966560637801239
12479959919.839678,0.0006706667374323612
12530040080.16032,0.0006454864820416787
12580120240.48096,0.0006212747559063602
12630200400.801601,0.0005981827073750301
12680280561.122244,0.0005763522476510923
12730360721.442884,0.000555915209587034
12780440881.763527,0.0005369925959407983
12830521042.084167,0.0005196939194625399
12880601202.404808,0.000504116636151381
12930681362.72545,0.0004903456720861679
12980761523.046091,0.0004784530434020439
13030841683.366734,0.0004684975682645894
13080921843.687374,0.0004605246690872026
13131002004.008015,0.00045456626274507266
13181082164.328657,0.0004506407361550153
13231162324.649298,0.00044875300430699164
13281242484.969938,0.00044889464763949295
13331322645.29058,0.00045104412553435846
13381402805.611221,0.00045516706265285006
13431482965.931862,0.00046121660482880523
13481563126.252504,0.00046913384126107664
13531643286.573145,0.0004788482897910076
13581723446.893787,0.0004902784420971147
13631803607.214428,0.000503332365674966
13681883767.535069,0.0005179083594840282
13731963927.855711,0.0005338956601248294
13782044088.176352,0.0005511751953517914
13832124248.496994,0.0005696203816237806
13882204408.817635,0.0005890979622431334
13932284569.138275,0.0006094688824338535
13982364729.458918,0.0006305891974634437
14032444889.779558,0.0006523110096240364
14082525050.100199,0.0006744834295648891
14132605210.420841,0.0006969535571178566
14182685370.741482,0.0007195674763914219
14232765531.062122,0.000742171259538977
14282845691.382765,0.0007646119732469691
14332925851.703405,0.0007867386816516953
14383006012.024048,0.0008084034390947776
14433086172.344688,0.0008294622658798809
14483166332.665329,0.000849776100011082
14533246492.985971,0.0008692117177876486
14583326653.306612,0.0008876426161119918
14633406813.627254,0.0009049498494448159
14683486973.947895,0.0009210228145204277
14733567134.268536,0.0009357599762186773
14783647294.589178,0.0009490695283785319
14833727454.909819,0.0009608699838291577
14883807615.23046,0.0009710906885021953
14933887775.551102,0.000979672255165003
14983967935.871742,0.0009865669130684888
15034048096.192383,0.0009917387706211767
15084128256.513025,0.0009951639890685491
15134208416.833666,0.0009968308660571017
15184288577.154308,0.0009967398288785836
15234368737.474949,0.000994903338104131
15284448897.79559,0.0009913457032132958
15334529058.116232,0.0009861028126826575
15384609218.436872,0.0009792217818078725
15434689378.757515,0.0009707605222780823
15484769539.078156,0.0009607872381913433
15534849699.398796,0.0009493798537850738
15584929859.719439,0.0009366253786501277
15635010020.04008,0.0009226192165969971
15685090180.36072,0.0009074644246466707
15735170340.681362,0.0008912709288279989
15785250501.002003,0.0008741547035815099
15835330661.322643,0.0008562369216019928
15885410821.643286,0.0008376430809061258
15935490981.963926,0.0008185021157953265
15985571142.284569,0.0007989454982076154
16035651302.60521,0.000779106335725631
16085731462.92585,0.0007591184722412883
16135811623.246492,0.0007391155969813653
16185891783.567133,0.0007192303672820109
16235971943.887775,0.0006995935501729898
16286052104.208416,0.0006803331875024332
16336132264.529057,0.0006615737890065355
16386212424.849699,0.0006434355574120166
16436292585.17034,0.0006260336493558923
16486372745.49098,0.0006094774756203439
16536452905.811623,0.0005938700439112655
16586533066.132263,0.0005793073471575968
16636613226.452904,0.0005658778000734751
16686693386.773546,0.0005536617265042854
16736773547.094187,0.0005427308998676295
16786853707.41483,0.0005331481387970056
16836933867.73547,0.0005249669598952129
16887014028.05611,0.0005182312893012395
16937094188.376753,0.0005129752345638182
16987174348.697393,0.0005092229180921489
17037254509.018036,0.0005069883732151636
17087334669.338676,0.0005062755036211011
17137414829.659317,0.0005070781066662118
17187494989.979958,0.0005093799607326279
17237575150.3006,0.0005131549764797654
17287655310.621243,0.0005183674114710609
17337735470.941883,0.0005249721472692069
17387815631.262524,0.0005329150276810534
17437895791.583164,0.0005421332564011367
17487975951.903805,0.0005525558518553091
17538056112.22445,0.0005641041565885958
17588136272.54509,0.0005766923980812016
17638216432.86573,0.0005902282974202234
17688296593.18637,0.0006046137218106199
17738376753.50701,0.0006197453764850067
17788456913.827656,0.0006355155311764374
17838537074.148296,0.0006518127759591702
17888617234.468937,0.0006685228009476776
17938697394.789577,0.0006855291940801112
17988777555.110218,0.0007027142510057421
18038857715.430862,0.0007199597909511379
18088937875.751503,0.0007371479723609433
18139018036.072144,0.0007541621020984309
18189098196.392784,0.0007708874320494013
18239178356.713425,0.0007872119371000138
18289258517.034065,0.0008030270686528762
18339338677.35471,0.0008182284781025163
18389418837.67535,0.0008327167050071696
18439498997.99599,0.0008463978250621659
18489579158.31663,0.0008591840533950909
18539659318.63727,0.0008709942991564305
18589739478.957916,0.0008817546678638553
18639819639.278557,0.0008913989084654581
18689899799.599197,0.0008998688026088701
18739979959.919838,0.0009071144941308544
18790060120.24048,0.0009130947573086584
18840140280.56112,0.0009177772029322565
18890220440.881763,0.0009211384217595813
18940300601.202404,0.0009231640653994127
18990380761.523045,0.0009238488651237343
19040460921.843685,0.000923196589539999
19090541082.164326,0.0009212199424504251
19140621242.48497,0.000917940402589577
19190701402.80561,0.0009133880072608978
19240781563.12625,0.0009076010821893562
19290861723.44689,0.000900625920170294
19340941883.767532,0.0008925164113264356
19391022044.088177,0.0008833336279876886
19441102204.408817,0.0008731453673839863
19491182364.729458,0.00086202565549296
19541262525.0501,0.000850054215514507
19591342685.37074,0.0008373159045557283
19641422845.691383,0.000823900122205345
19691503006.012024,0.0008099001947584143
19741583166.332664,0.0007954127389222154
19791663326.653305,0.0007805370088940624
19841743486.973946,0.0007653742307523706
19891823647.294586,0.0007500269281443808
19941903807.61523,0.0007345982432872104
19991983967.93587,0.0007191912573230657
20042064128.25651,0.0007039083140832616
20092144288.577152,0.0006888503513178814
20142224448.897793,0.0006741162434364294
20192304609.218437,0.0006598021597776469
20242384769.539078,0.0006460009423812838
20292464929.85972,0.0006328015071688697
20342545090.18036,0.0006202882723515461
20392625250.501,0.0006085406177689005
20442705410.82164,0.0005976323787211041
20492785571.142284,0.0005876313776860845
20542865731.462925,0.0005785989971122881
20592945891.783566,0.0005705897962454778
20643026052.104206,0.0005636511746845744
20693106212.424847,0.0005578230850674376
20743186372.74549,0.0005531377969638809
20793266533.06613,0.0005496197137021423
20843346693.386772,0.0005472852434790547
20893426853.707413,0.0005461427257067163
20943507014.028053,0.0005461924131333348
20993587174.348698,0.000547426509847817
21043667334.66934,0.0005498292648412272
21093747494.98998,0.000553377120359072
21143827655.31062,0.0005580389138415668
21193907815.63126,0.0005637761318205382
21243987975.951904,0.0005705432137266792
21294068136.272545,0.0005782879031649227
21344148296.593185,0.0005869516438438467
21394228456.913826,0.0005964700170017498
21444308617.234467,0.0006067732168614485
21494388777.555107,0.0006177865603716081
21544468937.87575,0.0006294310272569515
21594549098.196392,0.0006416238262053873
21644629258.517033,0.0006542789828682147
21694709418.837673,0.0006673079452402473
21744789579.158314,0.0006806202019205768
21794869739.47896,0.0006941239087298425
21844949899.7996,0.0007077265191757881
21895030060.12024,0.0007213354143127759
21945110220.44088,0.000734858527630115
21995190380.76152,0.0007482049607268894
22045270541.08216,0.0007612855856818998
22095350701.402805,0.0007740136302054899
22145430861.723446,0.0007863052418596356
22195511022.044086,0.00079808002785212
22245591182.364727,0.0008092615671450957
22295671342.685368,0.0008197778918652822
22345751503.006012,0.0008295619352594679
22395831663.326653,0.0008385519437023047
22445911823.647293,0.000846691850530213
22495991983.967934,0.00085393160974558
22546072144.288574,0.000860227487905467
22596152304.60922,0.0008655423127790282
22646232464.92986,0.0008698456776261779
22696312625.2505,0.0008731141002159942
22746392785.57114,0.0008753311359670988
22796472945.89178,0.0008764874448530302
22846553106.212425,0.0008765808119735153
22896633266.533066,0.0008756161219483278
22946713426.853706,0.0008736052875430408
22996793587.174347,0.0008705671331867145
23046873747.494987,0.0008665272342896873
23096953907.815628,0.0008615177135154022
23147034068.136272,0.0008555769954032293
23197114228.456913,0.0008487495209791951
23247194388.777554,0.0008410854242273894
23297274549.098194,0.000832640172526114
23347354709.418835,0.000823474173377734
23397434869.73948,0.0008136523499786903
23447515030.06012,0.000803243688384349
23497595190.38076,0.0007923207592200706
23547675350.7014,0.000780959217073474
23597755511.02204,0.0007692372808706559
23647835671.34268,0.0007572351986888412
23697915831.663326,0.0007450347005876601
23747995991.983967,0.0007327184431478644
23798076152.304607,0.0007203694494885346
23848156312.625248,0.0007080705485890021
23898236472.94589,0.0006959038177685087
23948316633.266533,0.0006839500321734283
23998396793.587173,0.0006722881250875121
24048476953.907814,0.0006609946628149592
24098557114.228455,0.0006501433377880443
24148637274.549095,0.0006398044834220614
24198717434.86974,0.0006300446140795387
24248797595.19038,0.0006209259933167328
24298877755.51102,0.0006125062333665382
24348957915.83166,0.0006048379285692668
24399038076.1523,0.0005979683251955568
24449118236.472946,0.000591939029818312
24499198396.793587,0.000586785758086473
24549278557.114227,0.000582538125434802
24599358717.434868,0.000579219480935632
24649438877.75551,0.0005768467851631952
24699519038.07615,0.0005754305326031338
24749599198.396793,0.0005749747188022627
24799679358.717434,0.0005754768521202011
24849759519.038074,0.0005769280096184565
24899839679.358715,0.0005793129363067055
24949919839.679356,0.0005826101866634909
25000000000.0,0.0005867923070613022
